id,decision,included,primary_exclusion_reason,exclusion_reasons,answer,answer_is_canonical,random_validation,template_validation,hard_diagnostic,format_diagnostic,phase1_protected,phase2_quality_exclusion,phase2_quality_category,final_sft_protected,strict_phase2_eligible,output_row_number
train-003156,exclude,False,template_validation,template_validation,16,True,False,True,False,False,True,False,,False,False,
train-003157,include,True,,,150,True,False,False,False,False,False,False,,False,True,2331
train-003158,exclude,False,template_validation,template_validation,6,True,False,True,False,False,True,False,,False,False,
train-003159,include,True,,,708,True,False,False,False,False,False,False,,False,True,2332
train-003160,include,True,,,9,True,False,False,False,False,False,False,,False,True,2333
train-003161,include,True,,,4,True,False,False,False,False,False,False,,False,True,2334
train-003162,include,True,,,2,True,False,False,False,False,False,False,,False,True,2335
train-003163,include,True,,,8,True,False,False,False,False,False,False,,False,True,2336
train-003164,include,True,,,32,True,False,False,False,False,False,False,,False,True,2337
train-003165,exclude,False,random_validation,random_validation,1000,True,True,False,False,False,True,False,,False,False,
train-003166,include,True,,,18,True,False,False,False,False,False,False,,False,True,2338
train-003167,include,True,,,180,True,False,False,False,False,False,False,,False,True,2339
train-003168,include,True,,,24,True,False,False,False,False,False,False,,False,True,2340
train-003169,exclude,False,template_validation,template_validation,11,True,False,True,False,False,True,False,,False,False,
train-003170,include,True,,,6,True,False,False,False,False,False,False,,False,True,2341
train-003171,include,True,,,2,True,False,False,False,False,False,False,,False,True,2342
train-003172,include,True,,,26,True,False,False,False,False,False,False,,False,True,2343
train-003173,include,True,,,75,True,False,False,False,False,False,False,,False,True,2344
train-003174,include,True,,,10,True,False,False,False,False,False,False,,False,True,2345
train-003175,include,True,,,42,True,False,False,False,False,False,False,,False,True,2346
train-003176,include,True,,,63,True,False,False,False,False,False,False,,False,True,2347
train-003178,include,True,,,20,True,False,False,False,False,False,False,,False,True,2348
train-003179,include,True,,,1600,True,False,False,False,False,False,False,,False,True,2349
train-003180,include,True,,,74,True,False,False,False,False,False,False,,False,True,2350
train-003181,exclude,False,random_validation,random_validation|template_validation,32,True,True,True,False,False,True,False,,False,False,
train-003182,include,True,,,1,True,False,False,False,False,False,False,,False,True,2351
train-003183,include,True,,,592704,True,False,False,False,False,False,False,,False,False,2352
train-003184,include,True,,,27,True,False,False,False,False,False,False,,False,True,2353
train-003185,include,True,,,60,True,False,False,False,False,False,False,,False,True,2354
train-003186,exclude,False,template_validation,template_validation,250,True,False,True,False,False,True,False,,False,False,
train-003187,include,True,,,54,True,False,False,False,False,False,False,,False,True,2355
train-003188,include,True,,,1,True,False,False,False,False,False,False,,False,True,2356
train-003189,exclude,False,hard_diagnostic,hard_diagnostic,136,True,False,False,True,False,True,False,,False,False,
train-003190,include,True,,,225,True,False,False,False,False,False,False,,False,True,2357
train-003191,include,True,,,64,True,False,False,False,False,False,False,,False,True,2358
train-003192,exclude,False,template_validation,template_validation,10,True,False,True,False,False,True,False,,False,False,
train-003193,exclude,False,random_validation,random_validation|template_validation,5800,True,True,True,False,False,True,False,,False,False,
train-003194,include,True,,,232,True,False,False,False,False,False,False,,False,True,2359
train-003195,exclude,False,random_validation,random_validation,178,True,True,False,False,False,True,False,,False,False,
train-003196,include,True,,,1952,True,False,False,False,False,False,False,,False,True,2360
train-003197,include,True,,,84,True,False,False,False,False,False,False,,False,True,2361
train-003198,include,True,,,13,True,False,False,False,False,False,False,,False,True,2362
train-003199,exclude,False,template_validation,template_validation,32,True,False,True,False,False,True,False,,False,False,
train-003200,exclude,False,template_validation,template_validation,50,True,False,True,False,False,True,False,,False,False,
train-003201,include,True,,,50,True,False,False,False,False,False,False,,False,True,2363
train-003202,exclude,False,hard_diagnostic,hard_diagnostic,16450,True,False,False,True,False,True,False,,False,False,
train-003203,exclude,False,template_validation,template_validation,2,True,False,True,False,False,True,False,,False,False,
train-003204,include,True,,,71,True,False,False,False,False,False,False,,False,True,2364
train-003205,include,True,,,312,True,False,False,False,False,False,False,,False,True,2365
train-003206,exclude,False,random_validation,random_validation,45,True,True,False,False,False,True,False,,False,False,
train-003207,include,True,,,20,True,False,False,False,False,False,False,,False,True,2366
train-003208,include,True,,,1,True,False,False,False,False,False,False,,False,True,2367
train-003209,exclude,False,random_validation,random_validation|format_diagnostic,88,True,True,False,False,True,True,False,,False,False,
train-003210,include,True,,,9500,True,False,False,False,False,False,False,,False,False,2368
train-003211,exclude,False,random_validation,random_validation,1,True,True,False,False,False,True,False,,False,False,
train-003212,exclude,False,random_validation,random_validation,3,True,True,False,False,False,True,False,,False,False,
train-003213,include,True,,,16,True,False,False,False,False,False,False,,False,True,2369
train-003214,exclude,False,template_validation,template_validation,650,True,False,True,False,False,True,False,,False,False,
train-003215,include,True,,,54,True,False,False,False,False,False,False,,False,True,2370
train-003216,include,True,,,9,True,False,False,False,False,False,False,,False,True,2371
train-003217,exclude,False,random_validation,random_validation,13,True,True,False,False,False,True,False,,False,False,
train-003218,exclude,False,template_validation,template_validation,4,True,False,True,False,False,True,False,,False,False,
train-003219,exclude,False,template_validation,template_validation,5,True,False,True,False,False,True,False,,False,False,
train-003220,include,True,,,55,True,False,False,False,False,False,False,,False,True,2372
train-003221,include,True,,,4027,True,False,False,False,False,False,False,,False,True,2373
train-003222,include,True,,,66666,True,False,False,False,False,False,False,,False,True,2374
train-003223,include,True,,,95,True,False,False,False,False,False,False,,False,True,2375
train-003224,include,True,,,50,True,False,False,False,False,False,False,,False,True,2376
train-003225,include,True,,,45,True,False,False,False,False,False,False,,False,True,2377
train-003226,include,True,,,6088,True,False,False,False,False,False,False,,False,True,2378
train-003227,include,True,,,146,True,False,False,False,False,False,False,,False,True,2379
train-003228,include,True,,,2,True,False,False,False,False,False,False,,False,True,2380
train-003229,include,True,,,56,True,False,False,False,False,False,False,,False,True,2381
train-003230,include,True,,,16,True,False,False,False,False,False,False,,False,True,2382
train-003231,include,True,,,28,True,False,False,False,False,False,False,,False,True,2383
train-003233,include,True,,,-4,True,False,False,False,False,False,False,,False,True,2384
train-003234,include,True,,,511,True,False,False,False,False,False,False,,False,True,2385
train-003235,include,True,,,125,True,False,False,False,False,False,False,,False,True,2386
train-003237,include,True,,,2,True,False,False,False,False,False,False,,False,True,2387
train-003238,include,True,,,-2,True,False,False,False,False,False,False,,False,True,2388
train-003239,exclude,False,template_validation,template_validation,5,True,False,True,False,False,True,False,,False,False,
train-003240,include,True,,,56,True,False,False,False,False,False,False,,False,True,2389
train-003241,include,True,,,60,True,False,False,False,False,False,False,,False,True,2390
train-003242,include,True,,,4,True,False,False,False,False,False,False,,False,True,2391
train-003243,include,True,,,31480,True,False,False,False,False,False,False,,False,True,2392
train-003244,include,True,,,17,True,False,False,False,False,False,False,,False,True,2393
train-003245,include,True,,,108,True,False,False,False,False,False,False,,False,True,2394
train-003246,exclude,False,random_validation,random_validation,2,True,True,False,False,False,True,False,,False,False,
train-003247,include,True,,,25,True,False,False,False,False,False,False,,False,True,2395
train-003248,include,True,,,83,True,False,False,False,False,False,False,,False,True,2396
train-003249,include,True,,,190,True,False,False,False,False,False,False,,False,True,2397
train-003250,include,True,,,5,True,False,False,False,False,False,False,,False,True,2398
train-003252,include,True,,,48,True,False,False,False,False,False,False,,False,True,2399
train-003253,include,True,,,21,True,False,False,False,False,False,False,,False,True,2400
