source_row_index,id,decision,decision_reason,question_sha256,legacy_question_sha256,question_content_matches_legacy,legacy_filtered_membership
376,val-000376,keep,present_in_legacy_filtered_derivative,14fd59adb29db2ce83dbe8670fc6dbcbe27c88148b03b5dab741192a05c26416,14fd59adb29db2ce83dbe8670fc6dbcbe27c88148b03b5dab741192a05c26416,true,true
377,val-000377,keep,present_in_legacy_filtered_derivative,5b71449e75cff3dc2567d198ede752a46d3d98048f90679f4382682644c0df8a,5b71449e75cff3dc2567d198ede752a46d3d98048f90679f4382682644c0df8a,true,true
378,val-000378,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,cd13c9704fd7dc37c110caee6092424dcb2d7c0222d2dee291e4f2c809418406,,,false
379,val-000379,keep,present_in_legacy_filtered_derivative,b10a2472ca1ea2c34675129e90326ffa278936e837088ae26ef4bcdad39bec87,b10a2472ca1ea2c34675129e90326ffa278936e837088ae26ef4bcdad39bec87,true,true
380,val-000380,keep,present_in_legacy_filtered_derivative,b49423c22392d0e7e60aa0b9713c4c16b96ce5510d1901cd1c67f5f9fbb2069a,b49423c22392d0e7e60aa0b9713c4c16b96ce5510d1901cd1c67f5f9fbb2069a,true,true
381,val-000381,keep,present_in_legacy_filtered_derivative,7fee17e304f1fd6021c6648209eb177b9d47b5697a2138789d958eef5ab2dc18,7fee17e304f1fd6021c6648209eb177b9d47b5697a2138789d958eef5ab2dc18,true,true
382,val-000382,keep,present_in_legacy_filtered_derivative,3ac089392efecaac0fb8c3b93f6b0d78005d18e07783c68574814a716d5ce4d6,3ac089392efecaac0fb8c3b93f6b0d78005d18e07783c68574814a716d5ce4d6,true,true
383,val-000383,keep,present_in_legacy_filtered_derivative,992a8b3abe2a64af6a25ab23ade5c8a3bb89d62dd5bccde7ace0780c5f56ab33,992a8b3abe2a64af6a25ab23ade5c8a3bb89d62dd5bccde7ace0780c5f56ab33,true,true
384,val-000384,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,2bf9065993f0da5a6bdf31df727b3dc64e0c6b47f2db437878a2e14568300fd1,,,false
385,val-000385,keep,present_in_legacy_filtered_derivative,c8555fd0fddca3f5d5e836b5b0dec459f692c3ff08599fa40366b322351ac39d,c8555fd0fddca3f5d5e836b5b0dec459f692c3ff08599fa40366b322351ac39d,true,true
386,val-000386,keep,present_in_legacy_filtered_derivative,dc1db77aaf70aad3fbe13896ea07ed1803904c662e2525128a6629a81a23d6d4,dc1db77aaf70aad3fbe13896ea07ed1803904c662e2525128a6629a81a23d6d4,true,true
387,val-000387,keep,present_in_legacy_filtered_derivative,b7cbb0528ad5affde79e29619a6ab7c70dc131c0412400c64f8ae5dac0091ac4,b7cbb0528ad5affde79e29619a6ab7c70dc131c0412400c64f8ae5dac0091ac4,true,true
388,val-000388,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,e95fcc047588a7011e46b9084969d3b14e93a457a14cfbece5b7e367968d3994,,,false
389,val-000389,keep,present_in_legacy_filtered_derivative,2f98fa4cc6c8a4af4cdad756ac2477f8fa777f620f34b24232fbdb61ef6df542,2f98fa4cc6c8a4af4cdad756ac2477f8fa777f620f34b24232fbdb61ef6df542,true,true
390,val-000390,keep,present_in_legacy_filtered_derivative,3ec2c441731650931b070f99c04a367c931bbb1a8653f80e43faeb5be41c3d52,3ec2c441731650931b070f99c04a367c931bbb1a8653f80e43faeb5be41c3d52,true,true
391,val-000391,keep,present_in_legacy_filtered_derivative,65f68988d37a2de91eee1474b34e00b9a9412df5ad2dfa19d8649cf26705fb10,65f68988d37a2de91eee1474b34e00b9a9412df5ad2dfa19d8649cf26705fb10,true,true
392,val-000392,keep,present_in_legacy_filtered_derivative,de72da7faad6f6cc4735a3659b159e3a1febf57d957132b9c0ee8b2ce97a3b6c,de72da7faad6f6cc4735a3659b159e3a1febf57d957132b9c0ee8b2ce97a3b6c,true,true
393,val-000393,keep,present_in_legacy_filtered_derivative,23e78a29219c5232824fc2f5a36d1b56dd3eb4afb4d9dafd4e56077e4ddff3d0,23e78a29219c5232824fc2f5a36d1b56dd3eb4afb4d9dafd4e56077e4ddff3d0,true,true
394,val-000394,keep,present_in_legacy_filtered_derivative,7309c290e5c42dd20f767aa98c4f6c42d006b183bc717b421bd6e32258b77ffe,7309c290e5c42dd20f767aa98c4f6c42d006b183bc717b421bd6e32258b77ffe,true,true
395,val-000395,keep,present_in_legacy_filtered_derivative,d0cbcb70a595414f727640a4fa479efbfd66fc744f97fd4c6dc7f52aad2ebfe5,d0cbcb70a595414f727640a4fa479efbfd66fc744f97fd4c6dc7f52aad2ebfe5,true,true
396,val-000396,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,d787d6e13bc25caf0804f16d6df2db5b7964b366509c6d885e04eae9870bd9bd,,,false
397,val-000397,keep,present_in_legacy_filtered_derivative,64d92d8fb01e147411e3f8e8321c5e3cf106c772d608df5edd8df9ad3c885a42,64d92d8fb01e147411e3f8e8321c5e3cf106c772d608df5edd8df9ad3c885a42,true,true
398,val-000398,keep,present_in_legacy_filtered_derivative,0cca0a27cce2d2f52b04e17a7d44c0329ef65869c13505e016b2496506bb2a71,0cca0a27cce2d2f52b04e17a7d44c0329ef65869c13505e016b2496506bb2a71,true,true
399,val-000399,keep,present_in_legacy_filtered_derivative,b27fc0d912121522625e7991543468d8de8c6dba66aeccf1e726eaea6b21cc7d,66fa5de08b3bed9a2574754097ef0280f4da15f002e2e41f91f00b60a8015998,false,true
400,val-000400,keep,present_in_legacy_filtered_derivative,11a9dd27bcabbe86a77031fd0cdf9429949d78f86f3a023ba779c1f4b2406428,11a9dd27bcabbe86a77031fd0cdf9429949d78f86f3a023ba779c1f4b2406428,true,true
401,val-000401,keep,present_in_legacy_filtered_derivative,ae1dcea06d2b096ad71f4a4c089a0da0cb247ae8fdd0a35310ef10a3769f7d7e,ae1dcea06d2b096ad71f4a4c089a0da0cb247ae8fdd0a35310ef10a3769f7d7e,true,true
402,val-000402,keep,present_in_legacy_filtered_derivative,07b3885d7da982563f61d4e49c368182fd34547d430f6c81ad0f7cc93a6b05e0,07b3885d7da982563f61d4e49c368182fd34547d430f6c81ad0f7cc93a6b05e0,true,true
403,val-000403,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,0d394018fcffe57374dc8fedad4219812d1266f09b1bad78cd705d7614720a8f,,,false
404,val-000404,keep,present_in_legacy_filtered_derivative,20c679fef86977fff55bd79409a6865d1426b708eb160beaa935a39c4f8bab79,20c679fef86977fff55bd79409a6865d1426b708eb160beaa935a39c4f8bab79,true,true
405,val-000405,keep,present_in_legacy_filtered_derivative,bbaa0a0109809a7c51924748c8b1a91037bfd89b7deb8bd7b25817a8614b5a48,bbaa0a0109809a7c51924748c8b1a91037bfd89b7deb8bd7b25817a8614b5a48,true,true
406,val-000406,keep,present_in_legacy_filtered_derivative,872eec31934d5547f5f1bd38ccedec6a6476866adad4188b7dd0c0ed1fdeb96e,872eec31934d5547f5f1bd38ccedec6a6476866adad4188b7dd0c0ed1fdeb96e,true,true
407,val-000407,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,d4b6a5cab89c2d6711a9343e392e09f079aed4600f7c758d81fcb5b37c18a6b0,,,false
408,val-000408,keep,present_in_legacy_filtered_derivative,eeb04b4c54722a6ad19b5d3ab7a530599cfde0e0034b901350b37ca4da406573,eeb04b4c54722a6ad19b5d3ab7a530599cfde0e0034b901350b37ca4da406573,true,true
409,val-000409,keep,present_in_legacy_filtered_derivative,f947b148c9105b20563f3fa4d9dc95f9f6bf3d7a5f907c2cf0542799eff11e60,f947b148c9105b20563f3fa4d9dc95f9f6bf3d7a5f907c2cf0542799eff11e60,true,true
410,val-000410,keep,present_in_legacy_filtered_derivative,98b754168f8d2aaafdcb70c134068e21b448f7f9671de66aaea87726e7848d16,98b754168f8d2aaafdcb70c134068e21b448f7f9671de66aaea87726e7848d16,true,true
411,val-000411,keep,present_in_legacy_filtered_derivative,1377902c0df57d28c881e70895145a2d1247d8312dcc4304b90caf6dd6f35908,1377902c0df57d28c881e70895145a2d1247d8312dcc4304b90caf6dd6f35908,true,true
412,val-000412,keep,present_in_legacy_filtered_derivative,fb20027a376399ba746344bc1237f66e76111dcee17938b7cfaa6f14830c9205,fb20027a376399ba746344bc1237f66e76111dcee17938b7cfaa6f14830c9205,true,true
413,val-000413,keep,present_in_legacy_filtered_derivative,8ceae6f2424926fd43ca056a3e5b0d33cff359054c3ccd9a9e1d2e13ec279a4c,8ceae6f2424926fd43ca056a3e5b0d33cff359054c3ccd9a9e1d2e13ec279a4c,true,true
414,val-000414,keep,present_in_legacy_filtered_derivative,43805b1367fc75885cb4fc27ebc0ad3213c08e82def68d97a760dfcd9ba2fa07,43805b1367fc75885cb4fc27ebc0ad3213c08e82def68d97a760dfcd9ba2fa07,true,true
415,val-000415,keep,present_in_legacy_filtered_derivative,c41871cda79ad0fa07ca91b2e96ffd17e6505c0f33db710115431443b0aba1d5,c41871cda79ad0fa07ca91b2e96ffd17e6505c0f33db710115431443b0aba1d5,true,true
416,val-000416,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,efe08e0054573e74f2a215d75f1b310b9d495ae7f944c922be390397821a7b08,,,false
417,val-000417,keep,present_in_legacy_filtered_derivative,75fd9f92f53d740fdbfa007f0030e6ecc85bde97c988806cb813ea17f6659dd9,b6d18c15429043f5aa6107761feb210f4e5df345d451f24afeb10359be05996f,false,true
418,val-000418,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,f0a16022a2ead47d79c9e70475971c097fb9d5e76a1bcadbd03201485f42d7b0,,,false
419,val-000419,keep,present_in_legacy_filtered_derivative,c99f5ddde90f40137ebc173815f17e554bf7cd78415c271981f6d92704af829c,c99f5ddde90f40137ebc173815f17e554bf7cd78415c271981f6d92704af829c,true,true
420,val-000420,keep,present_in_legacy_filtered_derivative,e7d16451f9175b4864f94c956ad7f63d201f2ad5ac73f0af16de590339c65830,d28b900664cab602f0b2a2cc0b39860ce8c5052b793f35d41373d1a3b7af84b9,false,true
421,val-000421,keep,present_in_legacy_filtered_derivative,a3594910557741e8ebe6dae1015ce6f2c6efaf3cd724c0aa8d5d4acf6b3be55b,a3594910557741e8ebe6dae1015ce6f2c6efaf3cd724c0aa8d5d4acf6b3be55b,true,true
422,val-000422,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,2abe33f7bb3c53ee5a20d30e264748710af7cf5bd2ef0e8a25daab79e8da9a49,,,false
423,val-000423,keep,present_in_legacy_filtered_derivative,bd47f05290b9a2ebbcd88135f488ec637a4928897a91a5e8c5253cc64d2990b5,bd47f05290b9a2ebbcd88135f488ec637a4928897a91a5e8c5253cc64d2990b5,true,true
424,val-000424,keep,present_in_legacy_filtered_derivative,5618c2c723357324d10f234abde434547efc68a314b18dca26fd82fa9bc27c0a,5618c2c723357324d10f234abde434547efc68a314b18dca26fd82fa9bc27c0a,true,true
425,val-000425,keep,present_in_legacy_filtered_derivative,78e07b21efba64ba06f72b4d316e4cb92cef823401020538a1fd97e2004b7b36,78e07b21efba64ba06f72b4d316e4cb92cef823401020538a1fd97e2004b7b36,true,true
426,val-000426,keep,present_in_legacy_filtered_derivative,9ade45c02206a00abf33a966fb32ae43175ecbd6a8d3f4013b2e990d1b9822da,9ade45c02206a00abf33a966fb32ae43175ecbd6a8d3f4013b2e990d1b9822da,true,true
427,val-000427,keep,present_in_legacy_filtered_derivative,aabefdd8d4881ec84e80750df37580a16da2463157f16ed0a651edfd6841e054,aabefdd8d4881ec84e80750df37580a16da2463157f16ed0a651edfd6841e054,true,true
428,val-000428,keep,present_in_legacy_filtered_derivative,ec97ecd58f398f6b09cf05dd6fde43d7174a913807d46f1c956d97992344aec4,d5b8f3dd036deae609bd31700ed55395ed57facf77e5732212c1f24d1b235fb1,false,true
429,val-000429,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,a56090f00519ee63cc5082b02d6ad1c3cf5e00b056d0675b093fed30989876df,,,false
430,val-000430,keep,present_in_legacy_filtered_derivative,b6db8475e9d19dbb732371abe0a5fc1cd6db909d25c9a179da14f04d7102f2b9,b6db8475e9d19dbb732371abe0a5fc1cd6db909d25c9a179da14f04d7102f2b9,true,true
431,val-000431,keep,present_in_legacy_filtered_derivative,1a38a5e0bc77183b993df71d75d576022f002f2055c8b098603fabef794748f5,1a38a5e0bc77183b993df71d75d576022f002f2055c8b098603fabef794748f5,true,true
432,val-000432,keep,present_in_legacy_filtered_derivative,d6a12d870674c3fb7bf73cc4967adedee80db4e1ce8eb5a94f3aa7d39513ff0a,d6a12d870674c3fb7bf73cc4967adedee80db4e1ce8eb5a94f3aa7d39513ff0a,true,true
433,val-000433,keep,present_in_legacy_filtered_derivative,ef5405bcb54fc66bc43d6c883945fff2e53cd78f1c6ea137bc919416efa97273,ef5405bcb54fc66bc43d6c883945fff2e53cd78f1c6ea137bc919416efa97273,true,true
434,val-000434,keep,present_in_legacy_filtered_derivative,fa33472c13b9bd4cffa74151dfb30c1dd8798b8f312057b0e3df51f0b632396d,fa33472c13b9bd4cffa74151dfb30c1dd8798b8f312057b0e3df51f0b632396d,true,true
435,val-000435,keep,present_in_legacy_filtered_derivative,3695d6f6f6d75ff3118f1637efd31425257cfd54f4cb042d029fab8d9c16bfdc,3695d6f6f6d75ff3118f1637efd31425257cfd54f4cb042d029fab8d9c16bfdc,true,true
436,val-000436,keep,present_in_legacy_filtered_derivative,c2ea4dbe65958238f6e38b806de24b2d6a7936019366f7df05e3206b9027040d,c2ea4dbe65958238f6e38b806de24b2d6a7936019366f7df05e3206b9027040d,true,true
437,val-000437,keep,present_in_legacy_filtered_derivative,a4c27ebf55da70a24cc7e737957f49c618540107ae416fd2d45293fd5335ce4b,a4c27ebf55da70a24cc7e737957f49c618540107ae416fd2d45293fd5335ce4b,true,true
438,val-000438,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,83e241e4cacf970163fb2384b18e7340e087cf09dc807e8e9f9a02ed71226ffd,,,false
439,val-000439,keep,present_in_legacy_filtered_derivative,79375550edc50615f7f1e82f5d4bacd35e9ed5cce5be5b50db9445a5cfb9179f,79375550edc50615f7f1e82f5d4bacd35e9ed5cce5be5b50db9445a5cfb9179f,true,true
440,val-000440,keep,present_in_legacy_filtered_derivative,98b8c51e211f4c25062909b29642860b509c8ffa023a4b94c8afe203618d3728,98b8c51e211f4c25062909b29642860b509c8ffa023a4b94c8afe203618d3728,true,true
441,val-000441,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,936d0afd972de7857c0879eb85f0d19777b3191df59da6e38a333853eaf40f04,,,false
442,val-000442,keep,present_in_legacy_filtered_derivative,2de885b838310d367058196bd4c25fb669a07ab61536575ed66c5a486c1928c9,2de885b838310d367058196bd4c25fb669a07ab61536575ed66c5a486c1928c9,true,true
443,val-000443,keep,present_in_legacy_filtered_derivative,265e56d2739740e2a43cf636b81151c714d0e35cf45b6adbbbeeee5b2d193d00,265e56d2739740e2a43cf636b81151c714d0e35cf45b6adbbbeeee5b2d193d00,true,true
444,val-000444,keep,present_in_legacy_filtered_derivative,bf31530c5cdd4ba5444fd7fab8f3bbdb91be7ec7f90d851318552f8efdfb5e3c,bf31530c5cdd4ba5444fd7fab8f3bbdb91be7ec7f90d851318552f8efdfb5e3c,true,true
445,val-000445,keep,present_in_legacy_filtered_derivative,7cfd032d5fb6bd7fef82dffbcf42e6d23e15b5b9192d7262ffe45dc124473094,7cfd032d5fb6bd7fef82dffbcf42e6d23e15b5b9192d7262ffe45dc124473094,true,true
446,val-000446,keep,present_in_legacy_filtered_derivative,dcf960e57e77c8634851ba0f26338a86f2e215765942201ae367e8e194ce4a1e,dcf960e57e77c8634851ba0f26338a86f2e215765942201ae367e8e194ce4a1e,true,true
447,val-000447,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,9180da2f918dff43fae40439e0cf82bf42d8b5c50d965ea5ebfc7c743b391557,,,false
448,val-000448,keep,present_in_legacy_filtered_derivative,05d74caa6c54ee878e268415804152f8879fab4b38830b798588e3bb29513772,05d74caa6c54ee878e268415804152f8879fab4b38830b798588e3bb29513772,true,true
449,val-000449,keep,present_in_legacy_filtered_derivative,2406beba22a6a4cf7548e97e7f1aee8811fd48a6cd5498179d7d1f17bda04d8f,2406beba22a6a4cf7548e97e7f1aee8811fd48a6cd5498179d7d1f17bda04d8f,true,true
450,val-000450,keep,present_in_legacy_filtered_derivative,f9f6809de05d71995fb431f92013a62e09db63666254d9e9f57ac6513fc76b91,f9f6809de05d71995fb431f92013a62e09db63666254d9e9f57ac6513fc76b91,true,true
451,val-000451,keep,present_in_legacy_filtered_derivative,8fb9be5a910e513e439da0a36c54c6d44745022893fb90d7e22e6d43787267ad,8fb9be5a910e513e439da0a36c54c6d44745022893fb90d7e22e6d43787267ad,true,true
452,val-000452,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,4f4577c365cf43d7061b247dad137d5f2023904a7b8638311e090b8eb2cd7a6e,,,false
453,val-000453,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,9f5f299c0a47963387ef74d59561859e44b63077f0e2a8b1e83d78d4e0bd063d,,,false
454,val-000454,keep,present_in_legacy_filtered_derivative,07daf0d22b7670c7a3da903f96e3573d63c243992185943f5a29ea261dd0c940,07daf0d22b7670c7a3da903f96e3573d63c243992185943f5a29ea261dd0c940,true,true
455,val-000455,keep,present_in_legacy_filtered_derivative,761f89c664a9334315866f98b8c8fdc419027a8c609b3bc7da5b4fec425e1e40,761f89c664a9334315866f98b8c8fdc419027a8c609b3bc7da5b4fec425e1e40,true,true
456,val-000456,keep,present_in_legacy_filtered_derivative,6f7faed75cbcdc22a3da4588a84763c99ce341cb4bb0fd39db023c7f5c458af7,6f7faed75cbcdc22a3da4588a84763c99ce341cb4bb0fd39db023c7f5c458af7,true,true
457,val-000457,keep,present_in_legacy_filtered_derivative,035157bc767534b72a65ab795f8d4eabf9baf7eb8448fc945f9e3722c89e6a8d,035157bc767534b72a65ab795f8d4eabf9baf7eb8448fc945f9e3722c89e6a8d,true,true
458,val-000458,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,7d7a29bea5830fe478a9ac066d8e465a22a1de400e25f8ff52e616c82a72fa44,,,false
459,val-000459,keep,present_in_legacy_filtered_derivative,18242076da3ffa121a3ba6e30e5f1c8177598740245faa00f6c3d688a38e911f,18242076da3ffa121a3ba6e30e5f1c8177598740245faa00f6c3d688a38e911f,true,true
460,val-000460,keep,present_in_legacy_filtered_derivative,6ffdb9d7be844dd1f466d43e309111ba390a1cca238739b95b5950a27bffe457,6ffdb9d7be844dd1f466d43e309111ba390a1cca238739b95b5950a27bffe457,true,true
461,val-000461,keep,present_in_legacy_filtered_derivative,75af86ef90cbd9e1b9314e3640d1f0ee8777c3833d00cc1e281d99ce785f9aaf,75af86ef90cbd9e1b9314e3640d1f0ee8777c3833d00cc1e281d99ce785f9aaf,true,true
462,val-000462,keep,present_in_legacy_filtered_derivative,9a581636e8264c64bfe59e4b9b3840d177c493599141b8d8ecc423196f7ee558,9a581636e8264c64bfe59e4b9b3840d177c493599141b8d8ecc423196f7ee558,true,true
463,val-000463,keep,present_in_legacy_filtered_derivative,0fa99ab32fe4f903643c6a98b8d1648f737b43fd68bc29d9092dc7d5fc0e7a46,0fa99ab32fe4f903643c6a98b8d1648f737b43fd68bc29d9092dc7d5fc0e7a46,true,true
464,val-000464,keep,present_in_legacy_filtered_derivative,540e0370f016aaab912ca9f73fd3c6a2000e228b8ddd069bd89c0ca70ba978a9,540e0370f016aaab912ca9f73fd3c6a2000e228b8ddd069bd89c0ca70ba978a9,true,true
465,val-000465,keep,present_in_legacy_filtered_derivative,9eb5875e1a62387ae702f41e28e45f20961db2c303a6fcd6cf7b0098ae48c1c8,9eb5875e1a62387ae702f41e28e45f20961db2c303a6fcd6cf7b0098ae48c1c8,true,true
466,val-000466,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,36d9ed12ead85dab52655d7a33d741eba3ea597b8461363fe58a58ce9ebd4de6,,,false
467,val-000467,keep,present_in_legacy_filtered_derivative,c8a4ba86f122aa1614c4a29fe778fc4e948b04fe87b1cdcef14b03d11c5265b6,c8a4ba86f122aa1614c4a29fe778fc4e948b04fe87b1cdcef14b03d11c5265b6,true,true
468,val-000468,keep,present_in_legacy_filtered_derivative,68561daa81d8e1c2a0f382976f6e34aae1f8229f9d1f17545650c41acbe8b595,68561daa81d8e1c2a0f382976f6e34aae1f8229f9d1f17545650c41acbe8b595,true,true
469,val-000469,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,c5616be86f039e4e0ed64efa3c7c1f4a4885de0e6dcb75e6e4417bbabdc357dd,,,false
470,val-000470,keep,present_in_legacy_filtered_derivative,34aa30bd4f848050efefaf0e645a4cf535347c3075a3594014b8b4c443784c81,34aa30bd4f848050efefaf0e645a4cf535347c3075a3594014b8b4c443784c81,true,true
471,val-000471,keep,present_in_legacy_filtered_derivative,19e37276a26f2a2f1f2446d72748993028a8f66211b5f60698c036966b3acd3a,19e37276a26f2a2f1f2446d72748993028a8f66211b5f60698c036966b3acd3a,true,true
472,val-000472,keep,present_in_legacy_filtered_derivative,35c09ba902c90a8c08cc3ce928a3f2ae6224f441ce1b33ec4f84e3f4bf54fc72,35c09ba902c90a8c08cc3ce928a3f2ae6224f441ce1b33ec4f84e3f4bf54fc72,true,true
473,val-000473,keep,present_in_legacy_filtered_derivative,59fc258eea6b77df98b69e5b6dd8e8ef16a56f16ce72984134c5f8c9e7b561eb,59fc258eea6b77df98b69e5b6dd8e8ef16a56f16ce72984134c5f8c9e7b561eb,true,true
474,val-000474,keep,present_in_legacy_filtered_derivative,48b69e158490d5bed2eed3f3cb1b48356ccefb56d7f26ea00077c19150dd5cc0,d347d0a9127bf6dc2f7e3b7e5747b5ed21f7897759ac0b4385d29cc268b9c66d,false,true
475,val-000475,keep,present_in_legacy_filtered_derivative,13c781ed5d4170d9fd59ff721925cac5385fb85b707ecc7e3307241c9cb01a27,199ba21c94b3552a8aa5c93998f0be14d6f8e16a89d98e815a689f6f484be519,false,true
476,val-000476,keep,present_in_legacy_filtered_derivative,465f6d9d9145389b466b990f62257b54bb76ccfc29c5c640a547aed0796fe2b7,465f6d9d9145389b466b990f62257b54bb76ccfc29c5c640a547aed0796fe2b7,true,true
477,val-000477,keep,present_in_legacy_filtered_derivative,334c64f739cd17de3f2c6f9084ed8676b8371f14a6940844ec42adc3b827f6e5,334c64f739cd17de3f2c6f9084ed8676b8371f14a6940844ec42adc3b827f6e5,true,true
478,val-000478,keep,present_in_legacy_filtered_derivative,6f072189ac76739ac90f2633e1dd6464df479d1f2ba4ae49b6fdfe26f2982064,6f072189ac76739ac90f2633e1dd6464df479d1f2ba4ae49b6fdfe26f2982064,true,true
479,val-000479,keep,present_in_legacy_filtered_derivative,4570fcc87edd3864ba1c94a1d5b6f7fe8913409680f490cf2c02840e0eb96bbb,4570fcc87edd3864ba1c94a1d5b6f7fe8913409680f490cf2c02840e0eb96bbb,true,true
480,val-000480,keep,present_in_legacy_filtered_derivative,361127ecbbc8f2cc8092c13168ff6e4c09eff11bf19ddf8c0630810497fa495b,361127ecbbc8f2cc8092c13168ff6e4c09eff11bf19ddf8c0630810497fa495b,true,true
481,val-000481,keep,present_in_legacy_filtered_derivative,4370a1f7758c11b311ea8713ba75370f4215f23e839c551aa66232392e3c8077,4370a1f7758c11b311ea8713ba75370f4215f23e839c551aa66232392e3c8077,true,true
482,val-000482,keep,present_in_legacy_filtered_derivative,bede227dcb0104fef0e0d56314cf3b927bc9dea9b4e43f41a4de9117a836d017,bede227dcb0104fef0e0d56314cf3b927bc9dea9b4e43f41a4de9117a836d017,true,true
