row_number,id,source,source_row_idx,answer_type,final_answer,included,quality_tier,quality_score,f1_candidate,primary_exclusion_reason,exclusion_reasons,quality_flags,schema_valid,schema_errors,id_unique,id_provenance_consistent,messages_consistent,assistant_solution_consistent,last_final_line_consistent,solution_nonempty,solution_word_count,solution_char_count,length_band,problem_dependency_detected,tool_dependency_detected,truncation_detected,self_contradiction_detected,verifier_status,verifier_checked_equations,verifier_not_checked_expressions,verifier_failed_equations,verifier_coverage,manual_review_scope,manual_verdict,manual_error_type,manual_notes
1096,omi2-000026019,augmented_math,26019,integer,3,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,313,1434,preferred,false,false,false,false,not_checked,0,4,0,0.000000,,,,
1097,omi2-000000353,augmented_gsm8k,353,integer,11,true,medium,4,false,,,verifier:not_checked,true,,true,true,true,true,true,true,153,779,preferred,false,false,false,false,not_checked,0,3,0,0.000000,,,,
1098,omi2-000032959,math,32959,integer,3,true,medium,5,false,,,verifier:not_checked,true,,true,true,true,true,true,true,91,520,preferred,false,false,false,false,not_checked,0,2,0,0.000000,,,,
1099,omi2-000032101,augmented_math,32101,integer,6,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,301,1347,preferred,false,false,false,false,not_checked,0,17,0,0.000000,,,,
1100,omi2-000059902,augmented_math,59902,integer,10,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,63,226,preferred,false,false,false,false,not_checked,0,6,0,0.000000,,,,
1101,omi2-000063942,augmented_math,63942,integer,1,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,327,1584,preferred,false,false,false,false,not_checked,0,24,0,0.000000,,,,
1102,omi2-000008661,augmented_math,8661,integer,5,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,311,1420,preferred,false,false,false,false,not_checked,0,16,0,0.000000,,,,
1103,omi2-000052757,augmented_math,52757,integer,2,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,232,1211,preferred,false,false,false,false,not_checked,0,8,0,0.000000,,,,
1104,omi2-000052100,augmented_math,52100,integer,135,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,64,305,preferred,false,false,false,false,not_checked,0,1,0,0.000000,,,,
1105,omi2-000045158,augmented_math,45158,integer,21,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,128,599,preferred,false,false,false,false,not_checked,0,4,0,0.000000,,,,
1106,omi2-000054498,augmented_gsm8k,54498,integer,13,true,medium,4,false,,,verifier:not_checked,true,,true,true,true,true,true,true,240,1089,preferred,false,false,false,false,not_checked,0,8,0,0.000000,,,,
1107,omi2-000022588,augmented_math,22588,integer,9,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,333,1821,preferred,false,false,false,false,not_checked,0,0,0,0.000000,,,,
1108,omi2-000025317,augmented_math,25317,integer,6,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,99,468,preferred,false,false,false,false,not_checked,0,7,0,0.000000,,,,
1109,omi2-000039411,augmented_math,39411,integer,5,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,252,1080,preferred,false,false,false,false,not_checked,0,15,0,0.000000,,,,
1110,omi2-000012797,augmented_math,12797,integer,12,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,318,1793,preferred,false,false,false,false,not_checked,0,10,0,0.000000,,,,
1111,omi2-000052532,augmented_math,52532,decimal,25.33,false,excluded,0,false,non_integer_decimal_answer,non_integer_decimal_answer,verifier:not_checked,true,,true,true,true,true,true,true,196,1032,preferred,false,false,false,false,not_checked,0,3,0,0.000000,,,,
1112,omi2-000044194,augmented_math,44194,integer,41,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,406,2253,preferred,false,false,false,false,not_checked,0,1,0,0.000000,,,,
1113,omi2-000042098,augmented_math,42098,integer,3,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,192,940,preferred,false,false,false,false,not_checked,0,10,0,0.000000,,,,
1114,omi2-000010670,augmented_math,10670,integer,12,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,202,1110,preferred,false,false,false,false,not_checked,0,1,0,0.000000,,,,
1115,omi2-000032236,augmented_math,32236,integer,204,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,130,618,preferred,false,false,false,false,not_checked,0,6,0,0.000000,,,,
1116,omi2-000055543,augmented_gsm8k,55543,decimal,4.25,false,excluded,0,false,non_integer_decimal_answer,non_integer_decimal_answer,verifier:not_checked,true,,true,true,true,true,true,true,105,510,preferred,false,false,false,false,not_checked,0,5,0,0.000000,,,,
1117,omi2-000027345,augmented_math,27345,integer,-17,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,179,854,preferred,false,false,false,false,not_checked,0,9,0,0.000000,,,,
1118,omi2-000050375,augmented_math,50375,integer,16,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,65,279,preferred,false,false,false,false,not_checked,0,4,0,0.000000,,,,
1119,omi2-000048197,augmented_math,48197,integer,-2,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,200,1068,preferred,false,false,false,false,not_checked,0,13,0,0.000000,,,,
1120,omi2-000003855,augmented_math,3855,integer,0,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,84,965,preferred,false,false,false,false,not_checked,0,11,0,0.000000,,,,
1121,omi2-000033410,augmented_math,33410,fraction,198/455,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,125,695,preferred,false,false,false,false,not_checked,0,4,0,0.000000,,,,
1122,omi2-000002755,augmented_math,2755,integer,10,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,160,855,preferred,false,false,false,false,not_checked,0,3,0,0.000000,,,,
1123,omi2-000012454,augmented_math,12454,decimal,2.44,false,excluded,0,false,non_integer_decimal_answer,non_integer_decimal_answer,verifier:not_checked,true,,true,true,true,true,true,true,158,936,preferred,false,false,false,false,not_checked,0,5,0,0.000000,,,,
1124,omi2-000000268,augmented_gsm8k,268,integer,306,true,medium,4,false,,,verifier:not_checked,true,,true,true,true,true,true,true,146,711,preferred,false,false,false,false,not_checked,0,5,0,0.000000,,,,
1125,omi2-000045145,augmented_math,45145,integer,-7,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,128,647,preferred,false,false,false,false,not_checked,0,4,0,0.000000,,,,
1126,omi2-000057499,augmented_math,57499,integer,24,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,166,776,preferred,false,false,false,false,not_checked,0,1,0,0.000000,,,,
1127,omi2-000055900,augmented_math,55900,integer,13,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,285,1322,preferred,false,false,false,false,not_checked,0,13,0,0.000000,,,,
1128,omi2-000060597,augmented_math,60597,integer,1,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,304,1547,preferred,false,false,false,false,not_checked,0,4,0,0.000000,,,,
1129,omi2-000046477,augmented_math,46477,integer,0,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,374,1625,preferred,false,false,false,false,not_checked,0,13,0,0.000000,,,,
1130,omi2-000035330,augmented_math,35330,decimal,6.704,false,excluded,0,false,non_integer_decimal_answer,non_integer_decimal_answer,verifier:not_checked,true,,true,true,true,true,true,true,202,1052,preferred,false,false,false,false,not_checked,0,7,0,0.000000,,,,
1131,omi2-000043536,augmented_math,43536,integer,757,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,383,2225,preferred,false,false,false,false,not_checked,0,0,0,0.000000,,,,
1132,omi2-000055633,augmented_math,55633,integer,3,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,438,2292,preferred,false,false,false,false,not_checked,0,10,0,0.000000,,,,
1133,omi2-000041056,augmented_math,41056,integer,176,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,225,1056,preferred,false,false,false,false,not_checked,0,9,0,0.000000,,,,
1134,omi2-000015715,augmented_gsm8k,15715,integer,80,true,medium,4,false,,,verifier:not_checked,true,,true,true,true,true,true,true,123,610,preferred,false,false,false,false,not_checked,0,2,0,0.000000,,,,
1135,omi2-000017130,augmented_gsm8k,17130,integer,84,true,high,7,true,,,,true,,true,true,true,true,true,true,82,388,preferred,false,false,false,false,passed_full,3,0,0,1.000000,,,,
1136,omi2-000009421,augmented_math,9421,fraction,13/8,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,246,1252,preferred,false,false,false,false,not_checked,0,6,0,0.000000,,,,
1137,omi2-000018205,augmented_math,18205,fraction,3/7,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,138,683,preferred,false,false,false,false,not_checked,0,3,0,0.000000,,,,
1138,omi2-000058788,augmented_math,58788,decimal,87.6,false,excluded,0,false,non_integer_decimal_answer,non_integer_decimal_answer,verifier:not_checked,true,,true,true,true,true,true,true,158,707,preferred,false,false,false,false,not_checked,0,5,0,0.000000,,,,
1139,omi2-000040233,augmented_math,40233,integer,8,true,low,1,false,,,verifier:not_checked,true,,true,true,true,true,true,true,602,3457,acceptable,false,false,false,false,not_checked,0,1,0,0.000000,,,,
1140,omi2-000034598,augmented_math,34598,fraction,5/3,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,105,506,preferred,false,false,false,false,not_checked,0,4,0,0.000000,,,,
1141,omi2-000008314,augmented_math,8314,fraction,-1/2,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,53,408,acceptable,false,false,false,false,not_checked,0,4,0,0.000000,,,,
1142,omi2-000056999,augmented_math,56999,integer,6,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,292,1685,preferred,false,false,false,false,not_checked,0,10,0,0.000000,,,,
1143,omi2-000025625,augmented_math,25625,integer,7,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,160,892,preferred,false,false,false,false,not_checked,0,7,0,0.000000,,,,
1144,omi2-000036663,augmented_math,36663,integer,6,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,188,912,preferred,false,false,false,false,not_checked,0,4,0,0.000000,,,,
1145,omi2-000032777,augmented_math,32777,fraction,2/3,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,60,425,preferred,false,false,false,false,not_checked,0,5,0,0.000000,,,,
1146,omi2-000003574,augmented_math,3574,fraction,15/28,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,126,782,preferred,false,false,false,false,not_checked,0,3,0,0.000000,,,,
1147,omi2-000032995,augmented_math,32995,integer,14181,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,339,1897,preferred,false,false,false,false,not_checked,0,8,0,0.000000,,,,
1148,omi2-000053976,augmented_math,53976,integer,-4,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,200,855,preferred,false,false,false,false,not_checked,0,9,0,0.000000,,,,
1149,omi2-000053744,augmented_math,53744,integer,40,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,299,1536,preferred,false,false,false,false,not_checked,0,14,0,0.000000,,,,
1150,omi2-000014285,augmented_math,14285,integer,21,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,238,1148,preferred,false,false,false,false,not_checked,0,6,0,0.000000,,,,
1151,omi2-000038879,augmented_math,38879,integer,3,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,140,722,preferred,false,false,false,false,not_checked,0,7,0,0.000000,,,,
1152,omi2-000020771,augmented_math,20771,integer,29,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,121,571,preferred,false,false,false,false,not_checked,0,6,0,0.000000,,,,
1153,omi2-000007742,augmented_math,7742,integer,28,false,excluded,0,false,external_visual_or_problem_code_dependency,external_visual_or_problem_code_dependency,problem:external_visual_or_code_dependency|verifier:not_checked,true,,true,true,true,true,true,true,247,1354,preferred,true,false,false,false,not_checked,0,5,0,0.000000,,,,
1154,omi2-000034547,augmented_math,34547,integer,4,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,350,1810,preferred,false,false,false,false,not_checked,0,12,0,0.000000,,,,
1155,omi2-000041831,augmented_math,41831,integer,20,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,83,439,preferred,false,false,false,false,not_checked,0,3,0,0.000000,,,,
1156,omi2-000042898,augmented_math,42898,integer,8,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,133,620,preferred,false,false,false,false,not_checked,0,6,0,0.000000,,,,
1157,omi2-000044638,math,44638,integer,3,true,medium,5,false,,,verifier:not_checked,true,,true,true,true,true,true,true,138,650,preferred,false,false,false,false,not_checked,0,3,0,0.000000,,,,
1158,omi2-000004126,augmented_math,4126,integer,32,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,130,732,preferred,false,false,false,false,not_checked,0,2,0,0.000000,,,,
1159,omi2-000060637,augmented_math,60637,integer,8,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,92,472,preferred,false,false,false,false,not_checked,0,1,0,0.000000,,,,
1160,omi2-000062799,augmented_math,62799,integer,1,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,417,2395,preferred,false,false,false,false,not_checked,0,7,0,0.000000,,,,
1161,omi2-000000360,augmented_gsm8k,360,integer,20,true,low,3,false,,,verifier:not_checked,true,,true,true,true,true,true,true,46,211,acceptable,false,false,false,false,not_checked,0,2,0,0.000000,,,,
1162,omi2-000055570,augmented_math,55570,decimal,44.4,false,excluded,0,false,non_integer_decimal_answer,non_integer_decimal_answer,verifier:not_checked,true,,true,true,true,true,true,true,121,699,preferred,false,false,false,false,not_checked,0,4,0,0.000000,,,,
1163,omi2-000062019,augmented_math,62019,other,01,false,excluded,0,false,non_integer_other_answer,non_integer_other_answer,verifier:not_checked,true,,true,true,true,true,true,true,50,271,acceptable,false,false,false,false,not_checked,0,0,0,0.000000,,,,
1164,omi2-000030255,augmented_math,30255,fraction,-7/22,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,332,2028,preferred,false,false,false,false,not_checked,0,10,0,0.000000,,,,
1165,omi2-000034211,augmented_math,34211,integer,8,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,113,593,preferred,false,false,false,false,not_checked,0,1,0,0.000000,,,,
1166,omi2-000035089,augmented_math,35089,integer,6,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,149,728,preferred,false,false,false,false,not_checked,0,6,0,0.000000,,,,
1167,omi2-000061981,augmented_math,61981,integer,15,true,low,1,false,,,verifier:not_checked,true,,true,true,true,true,true,true,519,2894,acceptable,false,false,false,false,not_checked,0,6,0,0.000000,,,,
1168,omi2-000036603,augmented_math,36603,integer,30,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,417,2169,preferred,false,false,false,false,not_checked,0,5,0,0.000000,,,,
1169,omi2-000013384,augmented_math,13384,fraction,-25/3,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,375,1663,preferred,false,false,false,false,not_checked,0,19,0,0.000000,,,,
1170,omi2-000032883,augmented_gsm8k,32883,decimal,472.5,false,excluded,0,false,non_integer_decimal_answer,non_integer_decimal_answer,verifier:not_checked,true,,true,true,true,true,true,true,77,367,preferred,false,false,false,false,not_checked,0,3,0,0.000000,,,,
