id,decision,reason_codes,problem_type,question_length,length_bucket,answer_sign,answer_magnitude,has_unit,is_hard_type,template_sha256,leaderboard_near_score,leaderboard_match_id
train-002123,eligible,,algebra,156,129_256,positive,d1,False,False,c528201f5da095a782650557819ed1841adbff578d9cfbbad51143fcd6c38ebe,,
train-002124,eligible,,arithmetic_word_problem,71,le128,positive,d2,False,False,749aace3d406d93db9b67821660351749c07641442afefdc9d37817a5c4e1a57,,
train-002125,exclude,phase1_evaluation_id,arithmetic_word_problem,141,129_256,positive,d1,False,False,27c86321d0cffee55351d3898487c2b679efc712f4ea82ca12f4d37cc98e912e,,
train-002126,exclude,phase1_evaluation_id,combinatorics_probability,401,257_512,positive,d3,False,True,f93f13c0183136b3c61f4543f080ca6a00715e13aa0efda7a5ad231e758cf689,,
train-002127,exclude,phase1_evaluation_id,arithmetic_word_problem,293,257_512,positive,d4_5,False,False,469a7a7ebab80e9034beb20fa6d6c3c9acc4026e744bdb5b5e744852cb52b169,,
train-002128,eligible,,number_theory,367,257_512,positive,d3,False,True,0b8de22908e98a6898c14d4b68cbf9ae1ec07cf9f059257f74242ab73537c20a,,
train-002129,exclude,phase1_evaluation_id,algebra,209,129_256,positive,d3,False,False,72e7307912a212ca0e57b15601c868797f520ff83a750d2e53364254d6bb0e51,,
train-002130,exclude,phase1_evaluation_id,arithmetic_word_problem,129,129_256,positive,d1,False,False,a2c267aab351f1eaa29cb5f051c53e10a5282036ee4614aeed82ae0a962fa47a,,
train-002131,eligible,,arithmetic_word_problem,167,129_256,positive,d2,False,False,9ddc52ec09a0d9c38e4273148f69abc79d7563b532de4eefaf173caf091c69c4,,
train-002132,eligible,,arithmetic_word_problem,383,257_512,positive,d2,False,False,16bf6a9f90d190abfe4972657d8209b9e6c506e96b03f29cd66b90729f39ad96,,
train-002133,eligible,,arithmetic_word_problem,107,le128,positive,d1,False,False,a6eb4c7d4a2d9643a8d063fa46d78f3d622b721c36dcfef7bdfbfc9403f186d3,,
train-002134,exclude,phase1_evaluation_id,arithmetic_word_problem,214,129_256,positive,d2,True,False,c1212ecb8d135b24b629ebafcbdf5f3cb9466bb1061f2db99a19073c120c53bf,,
train-002135,eligible,,arithmetic_word_problem,209,129_256,positive,d2,False,False,f9d30581dc728e2ca72fe6f8dd43279e355d44f5df3b042e6cd4c6e71bc2302e,,
train-002136,eligible,,combinatorics_probability,203,129_256,positive,d3,False,True,f324250fae847d1d01a1ccc84c22a333c978206c6704e2ba20767be43fa1e36c,,
train-002137,exclude,phase1_evaluation_id,combinatorics_probability,123,le128,positive,d2,False,True,aff52bf243593377fd84c1755371cafebb3497f890b24d1d41689208868c1dc6,,
train-002138,eligible,,arithmetic_word_problem,182,129_256,positive,d2,False,False,92b175e9edef90fc555c77e3ef8e2f773701a95dba2b4bc5722390f7a49ba4dd,,
train-002139,eligible,,arithmetic_word_problem,257,257_512,positive,d1,False,False,86cd2009aecf0f82fd73101bb23cf7b546ecc874756a031fa4105f284f9b6ea8,,
train-002140,eligible,,arithmetic_word_problem,417,257_512,positive,d2,True,False,56efbd4c52b6ad5fb878f7431485eb0a3077fe6eec08e70a856e59ba8a8a5417,,
train-002141,eligible,,arithmetic_word_problem,457,257_512,positive,d1,False,False,159f4ce48c17f2a725b99e68225bbaa0db79b09b89b9a08d654e860f02d7db14,,
train-002142,exclude,phase1_evaluation_id,arithmetic_word_problem,116,le128,positive,d1,False,False,dea58985ef1ce4bc563f1b785fb5a2c05db2f146d0a6934e13f462faec5ff59b,,
train-002143,eligible,,arithmetic_word_problem,406,257_512,positive,d2,True,False,97198af4ae62128a8e9f912373e0f9988b5bb08ce35ce06ac62230cd06e1ac45,,
train-002144,exclude,phase1_evaluation_id|multiple_outputs,number_theory,203,129_256,positive,d1,False,True,0f86550d58555760b27e893a111a8e28d6ad3e24402ad2e127f5cfccb19d9e2c,,
train-002145,eligible,,arithmetic_word_problem,510,257_512,positive,d1,False,False,22c289f220d684eb579783fb7b86b1fda6989bae6b160a6e674077c07f6b9d55,,
train-002146,eligible,,arithmetic_word_problem,106,le128,positive,d1,False,False,226f5161bd576409837d0d7abd7151eba9da1101527ffee7669478fa5063ed7c,,
train-002147,eligible,,arithmetic_word_problem,180,129_256,positive,d2,True,False,9125d5a893dfc13d61f166768126fed71b359cd898da3dab6463c33ce796c57e,,
train-002148,exclude,phase1_evaluation_id,arithmetic_word_problem,158,129_256,positive,d3,False,False,d23336dce344c3adee4fdece55f84e74daa60725480ded21c9c789bc6bf716b7,,
train-002149,eligible,,arithmetic_word_problem,265,257_512,negative,d1,False,False,ef7d780a6e0ef9b69061f7156672f63fc50c732b252a82491245f30f20ae4ae7,,
train-002151,eligible,,arithmetic_word_problem,302,257_512,positive,d2,False,False,c3e1cd24662951740105941eb883abb708fbf24211fb306202a701416e522291,,
train-002153,eligible,,arithmetic_word_problem,235,129_256,positive,d2,False,False,6bfa2f96955c4e0aee02f9e17c5c7b0ec539003e37e5f59f83b5c24f4098f9e6,,
train-002154,eligible,,arithmetic_word_problem,355,257_512,positive,d3,False,False,41d068622c23358205e05a7af443deff9f39535943d8369538fb4c4dd288d923,,
train-002155,eligible,,arithmetic_word_problem,155,129_256,positive,d3,False,False,ac476943a39ff8aec25252880048ea426d697915ac9631a89c7c070e29957db7,,
train-002156,eligible,,arithmetic_word_problem,272,257_512,positive,d2,True,False,1249b23e90d285d2777a73946ac977ace812b86e3b829705f2aa5a72fb12c8f2,,
train-002157,eligible,,arithmetic_word_problem,274,257_512,positive,d2,True,False,aca14168dbd053f0b49cc63ef50d66406f63fb35a40f64c4248ac231c2b6c1ac,,
train-002158,eligible,,arithmetic_word_problem,158,129_256,positive,d3,False,False,df12a42e5a8bdb1af253ef5132f75f592453d3516eec682cf0abeeee7c163855,,
train-002160,eligible,,combinatorics_probability,202,129_256,positive,d3,False,True,d7f26ed1d041033b1ca1679dfcb12d68e895997deda7725d82ae8c8da3969cd9,,
train-002161,eligible,,arithmetic_word_problem,410,257_512,positive,d1,True,False,473710150e408cfddec3fac569479e4c1e12301eec75ff51ea54c9e30b8f6244,,
train-002162,eligible,,arithmetic_word_problem,136,129_256,positive,d3,False,False,ec156f4292edb933193c8aa5d3d30c244f778766d926c21fb90db1d1c6bc03f7,,
train-002163,eligible,,arithmetic_word_problem,283,257_512,positive,d2,True,False,c841d10cc691a7f902523e24958903b3453f602c835b7c7ceef4ac75f2037217,,
train-002164,phase2_quality_audit,phase2_quality_audit_excluded_from_sft,algebra,98,le128,zero,d1,False,False,720c202229bd1ccce7d2283bac306d35ff80738030d1e743bd679d0e54d66922,,
train-002165,eligible,,arithmetic_word_problem,304,257_512,positive,d2,False,False,76c0b1203aaecfb3c954d4e20b21afffcfdf7675bf51d38e160a0773b24aa508,,
train-002166,exclude,phase1_evaluation_id,arithmetic_word_problem,182,129_256,positive,d2,False,False,ae799e098da6b803bcad9863f36a6159f3bff15172c8fc55aa5acc4a96799d8d,,
train-002167,eligible,,arithmetic_word_problem,273,257_512,positive,d1,True,False,2dc47a9026f6f765ed0eed762b666fcfab9cbac55f81a08b21835957127e40bc,,
train-002168,eligible,,arithmetic_word_problem,102,le128,positive,d4_5,False,False,38fa5709af4e8ebb5088cdd23a64f87b4f51180bcd0ed8542e744ea837afd7ea,,
train-002169,eligible,,arithmetic_word_problem,200,129_256,positive,d2,True,False,a5f30db53bbb23eca3817d56d14ed42652f7991a4e49602c4dd768b3a5c93d3b,,
train-002170,eligible,,arithmetic_word_problem,267,257_512,positive,d3,True,False,ae59b8b0191286ee167c624c3cf3b23c07c909c2f74732cbb8c1b03bb949d61f,,
train-002171,eligible,,arithmetic_word_problem,113,le128,positive,d3,True,False,f9434298eb77d95a38724cae5e5b03a2c9a31cefd33f42b74599a3d6aa3ffe6a,,
train-002172,eligible,,arithmetic_word_problem,172,129_256,positive,d4_5,True,False,25aa293aea26798e8812e9f37b96bb8babf541da331cc877a5f01f0572edebfd,,
train-002173,eligible,,arithmetic_word_problem,266,257_512,positive,d3,False,False,420a2bdeef3dd1a8c02c0061d164879ee0ba24b91398e684d74948c4c5ce10fa,,
train-002174,eligible,,arithmetic_word_problem,277,257_512,positive,d2,False,False,11397e7b75151360b36aacf72f89855a5b06425bf233d9b61c831c0ce1c4e010,,
train-002175,exclude,phase1_evaluation_id,arithmetic_word_problem,149,129_256,positive,d2,False,False,69eaa7ec60ea3722aae5396476e9d719b5ffc8ad6cd0a7011fe9827731100639,,
train-002176,eligible,,arithmetic_word_problem,405,257_512,positive,d2,False,False,990ec9bff75971d6cd57f17bd114841ba8631277e37148c16a0c6e72c103504d,,
train-002177,eligible,,arithmetic_word_problem,192,129_256,positive,d2,True,False,6527ec3ff504f3a86022e10c4c08eb314521b4225efc5294d31ff40eb1d87587,,
train-002178,eligible,,arithmetic_word_problem,96,le128,positive,d4_5,False,False,16d27d7cfabf2bbc3b8212c02f700e326d5d43373af89e2c98359f45db9e64d7,,
train-002179,eligible,,arithmetic_word_problem,136,129_256,positive,d3,False,False,9037aa7172b50a64ecd73f631a899df078471897f8b03273cfdfab0e9a134381,,
train-002180,eligible,,arithmetic_word_problem,349,257_512,positive,d2,False,False,ee5a3e12673d5d9e6444e9f36cb866524a91c3e77f01f07d3a2a79d3b7e9609a,,
train-002182,eligible,,arithmetic_word_problem,99,le128,positive,d6_plus,False,True,d61a25c563a9a7c82f640bb82b8c446712e3859335e3c929faa55fec0a41a701,,
train-002183,eligible,,algebra,138,129_256,positive,d3,False,False,e988dd42a78706e6bfa5992a7c9667cf5c151b5203c035a4ff02fc32043a8624,,
train-002184,eligible,,arithmetic_word_problem,198,129_256,positive,d1,False,False,5f9427af70557a7bb535d9a34ca92b49b0cac13ad20c2539b6836e76de07686d,,
train-002185,eligible,,arithmetic_word_problem,150,129_256,positive,d1,True,False,f1c9151f712a04556800288adc3b382b1b285455af585f34901fa02f962598ef,,
train-002186,eligible,,arithmetic_word_problem,175,129_256,positive,d2,False,False,417ec724979ce9374fdf4d45201113a7d04b2b45f9f671232765c7d5bc71e6d0,,
train-002187,phase2_quality_audit,phase2_quality_audit_excluded_from_sft,algebra,64,le128,negative,d2,False,False,d0b866af5cb8d08e3e2231458bbd3724e93eb5c7f9ae4b55f2c4ea0babd51378,,
train-002188,eligible,,arithmetic_word_problem,146,129_256,positive,d1,True,False,d20aca6c93bf8275ff6644dc4a7fcfc7a628e2ba4249a13cd4ac73b28b38905c,,
train-002189,eligible,,algebra,303,257_512,positive,d1,False,False,9a2c2d13b4440ed30e9eb056e57017dcab4cfe3ddb707cb395aa0262f427821f,,
train-002190,eligible,,arithmetic_word_problem,177,129_256,positive,d3,False,False,8bca3d5f6906c6a0844929aeb371095544d047b85f2c9cbef6218e286c886919,,
train-002191,exclude,phase1_evaluation_id,arithmetic_word_problem,89,le128,positive,d3,False,False,436abdb59ba7872a15b447ced541248b013aa119a8649ee6cb5a81a709d0f1a4,,
train-002192,exclude,phase1_evaluation_id,algebra,102,le128,negative,d1,False,False,8acadfddeed05a2150ff8c7dd3029692dff3c8ba968bbb44ce25821728ca1eae,,
train-002193,exclude,phase1_evaluation_id,arithmetic_word_problem,228,129_256,zero,d1,False,False,8b5c0727c2ea2084522c30e3fdaa031619ad8edee38bd4c6d13605cdbe44afa9,,
train-002194,eligible,,arithmetic_word_problem,201,129_256,positive,d3,True,False,92903fc53042c1d071245eabbd688203cbb8a480c92f82e3a760ea710f12aec4,,
train-002195,phase2_quality_audit,phase2_quality_audit_excluded_from_sft,arithmetic_word_problem,98,le128,zero,d1,False,False,3c0acceb3d7b116b46cac918d33266cbe6b573c64052d9edd11d763077a91f95,,
train-002196,eligible,,arithmetic_word_problem,323,257_512,positive,d4_5,True,False,18dddc08c83c0d0bd39e27b85bca65aa56b20e7eacb4c2a59903c1b04ba95a3a,,
train-002197,eligible,,arithmetic_word_problem,232,129_256,positive,d4_5,True,False,b1c2ec82d5fcf1de6415fecffd4a2606a79cdcbe6637eca75b1a7af3b0a93275,,
train-002198,eligible,,geometry,126,le128,positive,d1,False,True,5b748a98040b21266e847a6d66dcaae2c0d72f87fd7bc51afb6f165af8f1be35,,
train-002199,eligible,,arithmetic_word_problem,122,le128,positive,d2,True,False,e5ac5b26518fd78d3bab2ac3a5e5e8408f35339b68f0604c9711ad12471ac0f1,,
train-002200,eligible,,arithmetic_word_problem,213,129_256,positive,d1,False,False,d4554e1b977557246e8997063d967835e637b055201319aca07c0c9a6ae7ec6e,,
train-002201,exclude,phase1_evaluation_id,arithmetic_word_problem,186,129_256,positive,d4_5,True,False,deca38d2bc924e8d7527e7eda3050bfd0adb0983a0fe05be187586f9412e8b07,,
train-002202,eligible,,arithmetic_word_problem,40,le128,positive,d2,False,False,25ce4ea57987a7a79e6d331b407bd8472a3737c97e07702541cd0e0896fff8b2,,
train-002203,eligible,,arithmetic_word_problem,211,129_256,positive,d3,False,False,19cf8203b94d0568363e0c746ebdb47418ef669a01cd0a67038b59769044daab,,
train-002204,exclude,phase1_evaluation_id,arithmetic_word_problem,120,le128,positive,d1,True,False,3d49ca9982b5f2aa12d847d25006208d323e0b75b86bfb09b2a74f47411a80af,,
train-002205,eligible,,arithmetic_word_problem,203,129_256,positive,d2,False,False,bd59a7a79c0951f8911ebbdd906bd0b7f43bed9b2f56190b2135871c17ffa82c,,
train-002206,eligible,,arithmetic_word_problem,119,le128,positive,d2,False,False,047e8c8e58585024cbf330c6dee3d44b532ff32f9d93a5813232a2477325d2c7,,
train-002207,eligible,,arithmetic_word_problem,272,257_512,positive,d2,True,False,54631436e35be993d7f722a478a924fdc479689976c8f8a5cef39e7e6a232582,,
train-002208,eligible,,arithmetic_word_problem,256,129_256,positive,d4_5,True,False,411a6ee7fddf58ca68dccd96a35438d90bd75c14a1c6091bb10a6d318a1e5e75,,
train-002209,eligible,,arithmetic_word_problem,214,129_256,positive,d4_5,True,False,bc1753788379cd29530afea85c147a2e251b61ba4388b3f0e7606d7283461dc8,,
train-002210,eligible,,arithmetic_word_problem,178,129_256,positive,d2,True,False,d7990260842b5d34843dfebe08b7c061a9d68d161268780b6e85723b058cf297,,
train-002211,eligible,,arithmetic_word_problem,69,le128,positive,d2,False,False,3d89b648a6932bd483dfa180e43ecfa39cba201fdf4e0eeaab4e5184b92ad14c,,
train-002212,eligible,,arithmetic_word_problem,220,129_256,positive,d1,True,False,f2808b1c7034caa4e8e01bcf60fa991f29ff468ae11702ac9b29ee94d05b9e3d,,
train-002213,eligible,,arithmetic_word_problem,262,257_512,positive,d2,True,False,8acc403ce7fa493ab96935418285f32d9328dd7de59595a4c5ffa4c2fb321608,,
train-002214,eligible,,arithmetic_word_problem,156,129_256,positive,d2,True,False,e1b21cd5fdf79919db61a368207fea72c927438da3af55c0d3d29a8ce2116e27,,
train-002215,eligible,,arithmetic_word_problem,173,129_256,positive,d1,True,False,9a909ee41a82557cc1ea6947f314d741329e22ced28543dbf3130b10ec31c8a9,,
train-002216,eligible,,arithmetic_word_problem,309,257_512,positive,d2,True,False,53b73ef3f7211bf7f95dcadf2886e0ddd98885ef10b7ee8d2b09958658451747,,
train-002217,eligible,,arithmetic_word_problem,123,le128,positive,d3,False,False,2ba63076e56ea9ee4f66fef74c93857c3cbf3477ec59a2d541e89115d4479b52,,
train-002218,eligible,,arithmetic_word_problem,166,129_256,positive,d2,False,False,e2c170e7d8727b354e03346778f0e3b4058fe746b1d38004d13ab94c7e74629b,,
train-002219,exclude,phase1_evaluation_id,arithmetic_word_problem,234,129_256,positive,d1,False,False,01aa5067524a642c27f35167bb4ad39dff0e0d536f26f73e34a2844c3f6242e3,,
train-002220,eligible,,arithmetic_word_problem,165,129_256,positive,d2,True,False,420941e21b211949bdde4840d51d3be6a9a857a7da646aed8d255adad4b46d18,,
train-002221,eligible,,arithmetic_word_problem,153,129_256,positive,d4_5,False,False,e0b04903b77295252eaf6f9b2fde4c12ac3c25060af81a58ee49cc5cded4a1ea,,
train-002222,eligible,,arithmetic_word_problem,308,257_512,positive,d1,True,False,0b50db104aafaa755ee2f31b8b5911874bc91c0ac912159433387c78b1887545,,
train-002223,eligible,,arithmetic_word_problem,160,129_256,positive,d2,False,False,45cf67b34d363e5a098ece3f127a8177ce96353d04128c340373ce4cadb6cd6f,,
train-002224,eligible,,algebra,67,le128,positive,d1,False,False,b15a1c086183d0c64e74edc662829ec1815a7fd231d823bb80a512bb5d8a8b2f,,
train-002225,eligible,,arithmetic_word_problem,470,257_512,positive,d2,False,False,2f463aac81b0e7413b178955a50b3c519ba55d9a98986544224e4d5c1b2fd859,,
train-002226,eligible,,arithmetic_word_problem,262,257_512,positive,d2,True,False,b612f881286a223c93ec58d68950e18f9f81687e0e490943f0aa4910fd8696a0,,
train-002227,exclude,phase1_evaluation_id,arithmetic_word_problem,245,129_256,positive,d6_plus,False,True,1b1212895395e90c0077a30e5c6b748bbb52949619444a584b2c9567f478f0b4,,
train-002229,exclude,phase1_evaluation_id,arithmetic_word_problem,345,257_512,positive,d2,True,False,7387fe3db99c80c10a84f902d5675a5a5aa12493b5b8903b496181788cb16284,,
train-002230,exclude,phase1_evaluation_id,geometry,308,257_512,positive,d3,False,True,e56b67b13720c6e48e82246ccd496759f9db9d850350ae8796248773847dcbb1,,
train-002231,eligible,,geometry,262,257_512,positive,d2,False,True,4646cffccb87ed8cd5e21609f5b36d8273498a83b993c3d579aab3a0afe47f7e,,
train-002232,eligible,,arithmetic_word_problem,108,le128,positive,d2,False,False,5e16795b9c9608de0c4690bfca3f18ccbb9d12f7f6abb2cabdb356f71c300474,,
train-002233,eligible,,arithmetic_word_problem,383,257_512,positive,d2,False,False,f753ff7346de841e9a4cd97fc9581dde7b508866df3775e2c776e92a31b52a9f,,
train-002234,eligible,,algebra,231,129_256,positive,d4_5,False,False,12cea1c03be998404f5cec9b8d253be2ad62f850a90b771a97318dad89e5cd35,,
train-002235,eligible,,arithmetic_word_problem,355,257_512,positive,d3,False,False,23fd4e09adb42d46e478a785a7ce45b3ad95324c560b64bc86da1b0fa18ed33c,,
train-002236,eligible,,combinatorics_probability,157,129_256,positive,d2,False,True,a5663badeff427552266cd70c7b6dcb9c302e6af587feec39998e2bcdddf188f,,
train-002237,eligible,,arithmetic_word_problem,225,129_256,positive,d2,True,False,7baec865e9893f90e1c8a25910d2f56e002444f1e046ad9ad438236e4a5fadaa,,
train-002238,eligible,,combinatorics_probability,225,129_256,positive,d2,False,True,d5f617c852b638cd45b82ae4d3ceab3da39f18f695abe3de2231555175b8a9de,,
train-002239,exclude,phase1_evaluation_id,arithmetic_word_problem,385,257_512,positive,d1,True,False,7fc42ad8d269ead2792721deb86ef70136aaedfa53345cc53c29c6059ce102e5,,
train-002240,eligible,,arithmetic_word_problem,142,129_256,positive,d2,True,False,dbb82389fe506dcd1a01b25d3d69580ecf4c90aab8787d36d6b9d40054446155,,
train-002241,eligible,,arithmetic_word_problem,79,le128,positive,d1,False,False,1e2b203bb5afa4a4f1c9e5938f4d0c3808aa17ce9b17efcc62cee6d9253c99f8,,
train-002242,eligible,,arithmetic_word_problem,222,129_256,positive,d3,False,False,b7e83e50399c9b6233756df83eef20ad66a03da2cc82e96ea7fc3fead382206e,,
train-002243,eligible,,arithmetic_word_problem,241,129_256,positive,d2,False,False,c0da3bbf9a4d5aab63164d66686f26fb4dfeab7f88836ad7e78556862a6ab292,,
train-002244,eligible,,arithmetic_word_problem,77,le128,positive,d3,False,False,09bef22cccf6f4424ca85536afd835a0b6fa4fd68c79840e3f6a457ce8358333,,
train-002245,eligible,,arithmetic_word_problem,212,129_256,positive,d1,True,False,d5460b3f2f13a8afa78b0a21574ed910deb43f7597f5647203e55ebe6d08e3b5,,
train-002246,exclude,phase1_evaluation_id,number_theory,88,le128,positive,d1,False,True,c7872ce218e9e167292308a23962317e62b18d6e1d49422a5e305b28a6e9ff0e,,
train-002247,eligible,,arithmetic_word_problem,132,129_256,positive,d3,True,False,7fcf7ca0b20173bbe642fb1e25d72051151bdf30841090471285d5b3df189dd1,,
train-002248,eligible,,arithmetic_word_problem,313,257_512,positive,d4_5,False,False,8478f1122cf9459a5e2ade198aa12c8f94aeef18a4bdec6fc5fe69d7ea8a52c6,,
train-002249,eligible,,arithmetic_word_problem,386,257_512,positive,d1,True,False,5c2c454777b38704171fd214b2431da560bcad877abd1b510112f9712a099282,,
train-002250,eligible,,arithmetic_word_problem,228,129_256,positive,d1,False,False,dd0b12a7336095b5c352ee69fa3266588f36e4a93be700216bef6f54d82e9fc7,,
train-002251,eligible,,arithmetic_word_problem,524,gt512,positive,d1,True,False,14a88657c43411b4242d4a88e8d1cf31ee6d50c71df0d4b5d22c23e5ee5342bb,,
train-002252,eligible,,arithmetic_word_problem,187,129_256,positive,d2,True,False,c02b2542cd12cb5fcecb95dc9b9697f5b0ef0f5eab4242c7aa4ac868dc7bc83b,,
train-002253,exclude,phase1_evaluation_id,arithmetic_word_problem,147,129_256,positive,d1,False,False,e82a3a1f38892759d1ae44f53ff9f91a3182033a56e1ff72d675993d424017c2,,
train-002254,exclude,phase1_evaluation_id,arithmetic_word_problem,184,129_256,positive,d4_5,False,False,a789bc8c2a5b82fa50431ae23c9bf63c1feea27b9794f282e0245cb724def32f,,
train-002255,eligible,,arithmetic_word_problem,324,257_512,positive,d2,True,False,1ba03848433a2493e704c14cdec875a66d8049300e0cee39fd07dc3f6448169b,,
train-002256,eligible,,arithmetic_word_problem,295,257_512,positive,d4_5,False,False,d0ea0ce9a5d7412feca25f52fbe59dcf6d0bf767f04d9bbd6443feb1742dbe7a,,
